1.911882787718989811e-03 7.168683511116024420e+03 1.085355179926782415e-09 5.109294616913016287e-09 6.812178899253482078e-02
2.867824181578481572e-03 6.796941098168182180e+03 1.258414921041046502e-09 6.089281420693758866e-09 5.814552262072235356e-02
3.823765575437993065e-03 6.252329745818707124e+03 1.265669427107256111e-09 6.197793542293321035e-09 5.683857349166394901e-02
4.779706969297474635e-03 6.239122349880331967e+03 1.121723535530647385e-09 5.616866253287835629e-09 5.773079572136072257e-02
5.735648363156955337e-03 6.250907378733542828e+03 9.989874016752554755e-10 4.870399643097853539e-09 5.575041089035159825e-02
6.691589757016471601e-03 6.073075183209106399e+03 1.105937258814498192e-09 5.470667175188229104e-09 5.465510402569662141e-02
7.647531150875953171e-03 6.040069137283141572e+03 1.389671927595880339e-09 6.905265813922281837e-09 5.883172613080504820e-02
8.603472544735433006e-03 5.765893411821656628e+03 1.658670439246113708e-09 8.759593864085013849e-09 5.549750124184889277e-02
9.559413938594949270e-03 5.508552209434122233e+03 1.714510530902994187e-09 9.166810652555718751e-09 5.196263786300074627e-02
1.051535533245442910e-02 5.350298518014631554e+03 1.772300516715510851e-09 9.278674834870760374e-09 5.176534544471925875e-02
1.147129672631394363e-02 4.892862074574695725e+03 2.512995718330095775e-06 7.199080291831223929e-06 4.931526697947484494e-02
1.242723812017342867e-02 4.764130561049659264e+03 5.309139105122405150e-06 3.005326701134663868e-05 4.739111942426362661e-02
1.338317951403291024e-02 4.527474670704052187e+03 5.964574268692485721e-06 3.724435346283038655e-05 4.601540005560138952e-02
1.433912090789242477e-02 4.455293310690034559e+03 3.119556006252108802e-05 1.048603252703729960e-04 4.451613188958418454e-02
1.529506230175190634e-02 4.271731296195216601e+03 4.790839033535034176e-05 1.486978673882223805e-04 3.845750376065996956e-02
1.625100369561138791e-02 4.226827464577616411e+03 2.691920326761504143e-05 1.634693537564924320e-04 3.682359122055186423e-02
1.720694508947090071e-02 4.181841213203781990e+03 5.664357227396985673e-05 3.132758627544233077e-04 3.246262636978340665e-02
1.816288648333038228e-02 4.268422094924533667e+03 1.445441949212708868e-04 5.554779209592776651e-04 3.234321234587472782e-02
1.911882787718989854e-02 4.263972360275482970e+03 2.066582513401139223e-04 8.656901284616279595e-04 3.471634216434160702e-02
2.007476927104938011e-02 4.368923501495469282e+03 3.031259787549688998e-04 1.237580005122662771e-03 3.943155890200076424e-02
2.103071066490885821e-02 4.351756159246541756e+03 3.776515765976863788e-04 1.549398664301008307e-03 4.119492015871074886e-02
2.198665205876837447e-02 4.286965915593285899e+03 4.731671929224340279e-04 1.743803884739388672e-03 4.794811449310627804e-02
2.294259345262785951e-02 4.243044662144189715e+03 4.848455008502766412e-04 1.719448140905419217e-03 5.528344616220412511e-02
2.389853484648737231e-02 4.168581790915764941e+03 5.221409741981820158e-04 1.756310267449939658e-03 6.161973801168109388e-02
2.485447624034685735e-02 4.018403559695743297e+03 4.507146546155218992e-04 1.598938987415360032e-03 6.636501132779344669e-02
2.581041763420633545e-02 3.917167227229233958e+03 4.616958667891697676e-04 1.485698928635163915e-03 7.208421765688520499e-02
2.676635902806585171e-02 3.769543446969948491e+03 4.788393969544104236e-04 1.435319753854738620e-03 7.708958888313606483e-02
2.772230042192532981e-02 3.664432617414166089e+03 5.269652139713305698e-04 1.390746069631214853e-03 8.285854836967403159e-02
2.867824181578484954e-02 3.531597374917417710e+03 6.147682161041470757e-04 1.466015512926946559e-03 8.664877354654487718e-02
2.963418320964432764e-02 3.378634620233497571e+03 5.989927349651872485e-04 1.524321700656501707e-03 9.288898959665198296e-02
3.059012460350381268e-02 3.206083175729429513e+03 6.803699018157917519e-04 1.538462294670111434e-03 9.642503544598629572e-02
3.154606599736332201e-02 3.020131353667660278e+03 7.452497782260233570e-04 1.533831565791958680e-03 9.932588311746087806e-02
3.250200739122281052e-02 2.817774960511527752e+03 8.991856693549944365e-04 1.731849503795282767e-03 9.639273957569777229e-02
3.345794878508235454e-02 2.637995657877025678e+03 1.092314029137875318e-03 1.981692778620193236e-03 9.359251681771059428e-02
3.441389017894180141e-02 2.453811595906798175e+03 1.244629360107888522e-03 2.107455851338303071e-03 9.007467318681589008e-02
3.536983157280125523e-02 2.248197263022119387e+03 1.367245440733778038e-03 2.244558920769081003e-03 8.629755089906049337e-02
3.632577296666069516e-02 2.041454675351576725e+03 1.524289615664509894e-03 2.364148886894484446e-03 8.261572129414848642e-02
3.728171436052014898e-02 1.815514959479613481e+03 1.770751452466636303e-03 2.498634458700109157e-03 7.530477820318119686e-02
3.823765575437992892e-02 1.577650308600856988e+03 1.830893081164196344e-03 2.725669891574450127e-03 7.010465254229766852e-02
3.919359714823938273e-02 1.394167595712004186e+03 1.909461786610153634e-03 2.932872215903233656e-03 6.664849136645409344e-02
4.014953854209882267e-02 1.199339509926511028e+03 2.102085786685656352e-03 3.185776539763676436e-03 5.960739102723738164e-02
4.110547993595826954e-02 1.003451093277940686e+03 2.135624056587813457e-03 3.576920863078435469e-03 5.220808128431662920e-02
4.206142132981771642e-02 8.241122520084736607e+02 2.160678491180140041e-03 3.905317211991193426e-03 4.832217311751425132e-02
4.301736272367717023e-02 6.794608161862275892e+02 2.263417601906553452e-03 4.471977126811564097e-03 4.327535068368214971e-02
4.397330411753662405e-02 5.631314490908970356e+02 2.415145279000797344e-03 5.479928740565500646e-03 3.302237455540862898e-02
4.492924551139607092e-02 4.578993394359089848e+02 2.670863452829932289e-03 6.983220869022452142e-03 2.456949257643218851e-02
4.588518690525584393e-02 3.776460881902548294e+02 2.875298368025444411e-03 8.600053187202865920e-03 1.753220067997415810e-02
4.684112829911529080e-02 3.173858736117221611e+02 3.111493495293845332e-03 1.036760331421120000e-02 1.310091427283661958e-02
4.779706969297474461e-02 2.671422154658514501e+02 3.566836731292200285e-03 1.222315314098532113e-02 9.622767098760172735e-03
4.875301108683419843e-02 2.275658997436667050e+02 4.088832517504932713e-03 1.395318631398015895e-02 6.244694845144647261e-03
4.970895248069364530e-02 1.981278662072789416e+02 4.767920338045244719e-03 1.526629658621891754e-02 4.821168597966444397e-03
5.066489387455308524e-02 1.759935792105112569e+02 5.715568758130833149e-03 1.622515900653872037e-02 2.414023504385163360e-03
5.162083526841253905e-02 1.571654430441100487e+02 6.794419188258598273e-03 1.669428711859324843e-02 1.572178644700592855e-03
5.257677666227231900e-02 1.405215453872674516e+02 7.623713471981507540e-03 1.711544219896040178e-02 6.539751951092514538e-04
5.353271805613177281e-02 1.263992968740049747e+02 8.919248953303220498e-03 1.675027795487125937e-02 7.206284774508149539e-04
5.448865944999121275e-02 1.138579407756616462e+02 9.942843357084663741e-03 1.626941713107641838e-02 2.719140086087599713e-04
5.544460084385065962e-02 1.027949412179584527e+02 1.090415600240369695e-02 1.585619851070907763e-02 1.544203795850223248e-04
5.640054223771012037e-02 9.256016303235911380e+01 1.183254852503139339e-02 1.505526246820778138e-02 1.020543793171558059e-04
5.735648363156956725e-02 8.339834122937891436e+01 1.265501493869363239e-02 1.436002166760094734e-02 5.959507912147293796e-05
5.831242502542900719e-02 7.498536795259224164e+01 1.335225470564314898e-02 1.352018896117599712e-02 1.738154753822852556e-04
5.926836641928878713e-02 6.726231588977067588e+01 1.402817272508056698e-02 1.242195783637206619e-02 7.353780086176137726e-06
6.022430781314824094e-02 6.023237454308694083e+01 1.441232485192088693e-02 1.172737001293171905e-02 2.866201376464260550e-06
6.118024920700768782e-02 5.371682258495324902e+01 1.483803278448188323e-02 1.093550626634927532e-02 1.034221246534394965e-06
6.213619060086712775e-02 4.786137317923089540e+01 1.533487516239630602e-02 9.896906323939585678e-03 3.473574965769558873e-07
6.309213199472658851e-02 4.256765846938745312e+01 1.568965614462108221e-02 9.063718262876895720e-03 1.546665037029174265e-07
6.404807338858603538e-02 3.758906780166815054e+01 1.586591200880421021e-02 8.301652428782550774e-03 7.788405084529018410e-08
6.500401478244548226e-02 3.321735078448224954e+01 1.604024853855640087e-02 7.365653940797310499e-03 3.623887543587093982e-08
6.595995617630526220e-02 2.919700176998898655e+01 1.601802383365910631e-02 6.787241002660235160e-03 1.783762937088114633e-08
6.691589757016470907e-02 2.569639647483969824e+01 1.595051295514109124e-02 6.057681579116937221e-03 7.374887300111898020e-09
6.787183896402415595e-02 2.261527142581812910e+01 1.596193453073357221e-02 5.277795871449817745e-03 2.262780712086339318e-09
6.882778035788360282e-02 1.972972184873916390e+01 1.582212640037513815e-02 4.438412222853244625e-03 1.233833418937712326e-09
6.978372175174304970e-02 1.703155835633214110e+01 1.561446285665343131e-02 3.672910454024361226e-03 5.696841074137823317e-10
7.073966314560251045e-02 1.472204917872700136e+01 1.512450053384388135e-02 2.963017510281985151e-03 3.000601146331158694e-10
7.169560453946195733e-02 1.257191776371005609e+01 1.474552247568974850e-02 2.465236135696599346e-03 1.505895278768164240e-10
7.265154593332173727e-02 1.062489726205759055e+01 1.450151978525845119e-02 2.108982328769674376e-03 1.044197217450168660e-10
7.360748732718118414e-02 8.963839290877313459e+00 1.349765087648130586e-02 1.538617495254116950e-03 2.517954633854889489e-11
7.456342872104063102e-02 7.658488118071860917e+00 1.260293430698228995e-02 1.183738095809014085e-03 5.960706016485056170e-12
7.551937011490006402e-02 6.520292182587122731e+00 1.102944540936181585e-02 9.485210749772992386e-04 2.290224879287417970e-12
7.647531150875951089e-02 5.619227626062595959e+00 1.176480226716385656e-02 9.032773007973431611e-04 7.644813616865486155e-13
7.743125290261897165e-02 4.826633775419199246e+00 1.046563277297049219e-02 7.662283825663212698e-04 2.308680758963719224e-13
7.838719429647840464e-02 4.199548847709437815e+00 9.335274226295002878e-03 6.341818522580116050e-04 1.557135833253002287e-13
7.934313569033787927e-02 3.663708000541251231e+00 9.610783806575259186e-03 6.351385922977679501e-04 2.768255265944660427e-13
8.029907708419764534e-02 3.193190666517338627e+00 8.374250269620893070e-03 5.335872081906603212e-04 3.224646140875264131e-13
8.125501847805709221e-02 2.791310510316103777e+00 7.540974947759187738e-03 4.566605323956645095e-04 5.184385952435507621e-14
8.221095987191653909e-02 2.460671668348882513e+00 6.976639285356199364e-03 4.089926134190793156e-04 5.389008381375558535e-13
8.316690126577599984e-02 2.169430992299773209e+00 6.564210598447025452e-03 3.788232401406054005e-04 4.024892727452849501e-13
8.412284265963543284e-02 1.924153615020424368e+00 5.077959898427120838e-03 2.543436949740542443e-04 2.357242143624375704e-15
8.507878405349490747e-02 1.721025553116801943e+00 4.266734255473701547e-03 1.899612465843948769e-04 5.500912931190207029e-13
8.603472544735434047e-02 1.546615025806225452e+00 3.728760063174758627e-03 1.628216471843837803e-04 1.091300250860697964e-16
8.699066684121412041e-02 1.393183570350200906e+00 2.707620819698826169e-03 1.086296658557625420e-04 3.723178574280622773e-17
8.794660823507356728e-02 1.253542037108259732e+00 2.786236610717918172e-03 1.003051436587461904e-04 2.999744113553874074e-17
8.890254962893301416e-02 1.120859481509754119e+00 2.155672992762586084e-03 8.837996251968277387e-05 4.561239831030338930e-14
8.985849102279246103e-02 1.000000000000000000e+00 1.600881390554514689e-03 5.577630190692701219e-05 2.791248815274942443e-15
