2.525112419112515456e-03 5.144924149275543641e+03 8.645807502610755367e-08 1.114833917815437565e-06 4.409344428418223577e-02
3.787668628668772967e-03 5.094098187933697773e+03 8.510103397987630349e-08 1.095264837406981913e-06 4.413438009830060460e-02
5.050224838225030911e-03 4.998276655292992473e+03 8.482089845758643127e-08 1.089532055667752315e-06 4.412896564167944485e-02
6.312781047781289290e-03 4.964850021255420870e+03 8.513796922478730867e-08 1.093390765119743825e-06 4.405735589290356996e-02
7.575337257337545933e-03 4.862089222261335635e+03 8.545737420126351410e-08 1.100019507086122271e-06 4.389680717224391654e-02
8.837893466893804312e-03 4.771774528744914278e+03 8.441915492078594483e-08 1.081713244842142951e-06 4.390619091336452756e-02
1.010044967645006182e-02 4.611894834835065922e+03 8.328618160525107532e-08 1.062514655481126680e-06 4.386974913602970094e-02
1.136300588600632107e-02 4.471485334686645729e+03 8.231547142434617631e-08 1.044711412024928844e-06 4.384279019240794328e-02
1.262556209556257858e-02 4.288054711894771572e+03 8.233808026019776626e-08 1.040008843811092061e-06 4.377674625829248295e-02
1.388811830511883783e-02 4.132337521273163475e+03 8.293239477817970785e-08 1.043185233114176155e-06 4.365442067368954793e-02
1.515067451467509187e-02 3.950362236182235392e+03 8.379271669730571590e-08 1.050851976177898132e-06 4.349789688554460410e-02
1.641323072423135285e-02 3.755657262675447328e+03 8.379491448899627220e-08 1.045298930648414844e-06 4.336928205149859911e-02
1.767578693378760862e-02 3.569032446702181460e+03 8.280415836370047159e-08 1.026897255034237031e-06 4.328202816761587274e-02
1.893834314334386787e-02 3.377921114424440020e+03 8.068148042713338416e-08 9.928704415043154570e-07 4.322795633181578112e-02
2.020089935290012365e-02 3.199865428041899122e+03 7.725460197954044668e-08 9.415254120150546020e-07 4.319493202909854834e-02
2.146345556245638289e-02 3.005229773119071524e+03 7.216406564792773599e-08 8.689795576748489608e-07 4.326690149976013949e-02
2.272601177201264214e-02 2.832216055610549574e+03 6.472351992428441001e-08 7.682275245900085376e-07 4.349935546191244229e-02
2.398856798156889791e-02 2.640639958974263664e+03 5.593727064142995321e-08 6.551810739187413229e-07 4.392866472480119050e-02
2.525112419112515716e-02 2.479505778579301477e+03 4.661489852333371945e-08 5.411685632350403103e-07 4.380822465885045314e-02
2.651368040068141294e-02 2.311396109328033162e+03 3.907236845718492709e-08 4.504460441925978848e-07 4.044180668922606886e-02
2.777623661023767565e-02 2.163300266202940293e+03 3.239815021574868662e-08 3.693975093148695451e-07 3.487482548037506430e-02
2.903879281979393143e-02 2.013149982247280832e+03 2.706982848101761458e-08 3.041468972596731442e-07 3.059052732976519709e-02
3.030134902935018373e-02 1.884247323045332905e+03 2.260006825155071546e-08 2.484641904045701945e-07 2.666550352882662497e-02
3.156390523890644645e-02 1.752460445134121073e+03 1.860012392067164643e-08 1.979179966783744181e-07 2.263101476722963884e-02
3.282646144846270569e-02 1.644767916316807941e+03 1.598932008310950748e-08 1.619633030872465043e-07 1.908322536285605303e-02
3.408901765801896494e-02 1.533919483982335123e+03 1.568513777537108976e-08 1.490654469052154766e-07 1.552956216425492586e-02
3.535157386757521725e-02 1.445372806610342195e+03 1.706333090978959314e-08 1.472382330435300384e-07 1.209302970480616128e-02
3.661413007713148343e-02 1.354397480970109200e+03 1.855456494717573656e-08 1.366667169765913656e-07 9.557641010072495322e-03
3.787668628668773574e-02 1.270277593752542089e+03 1.950214047202042551e-08 1.011197076328134882e-07 8.033899791324222023e-03
3.913924249624399498e-02 1.197674699646128374e+03 1.330841561958165863e-07 4.721038666843534872e-07 6.304051692994310126e-03
4.040179870580024729e-02 1.128816595362706721e+03 5.477701750777959928e-08 3.270245000545049203e-07 5.127995787662075963e-03
4.166435491535650654e-02 1.063024732135305612e+03 3.783212917887345681e-07 1.776865569613299310e-06 4.692589480639519986e-03
4.292691112491276578e-02 9.974074032748783338e+02 2.060947743159953762e-07 8.714823629507478014e-07 4.341526182115910092e-03
4.418946733446902503e-02 9.352232934235815947e+02 3.289497573682339671e-06 5.681867660307271126e-06 4.086769315624076866e-03
4.545202354402528427e-02 8.692234049539853231e+02 1.687479829465714790e-07 6.891689982789877593e-07 3.805641976025613861e-03
4.671457975358154352e-02 8.001186801278281564e+02 7.173700206364057865e-06 6.197139188305614347e-06 3.594948919043701972e-03
4.797713596313779583e-02 7.242543132958154501e+02 2.010344814458567736e-05 3.727931751409973606e-05 3.427252858365108582e-03
4.923969217269405507e-02 6.496900149250525374e+02 3.460972409468574809e-05 2.533557454322036238e-04 3.465328559257108230e-03
5.050224838225031432e-02 5.990492182765993903e+02 2.845390924576905321e-04 2.470448698293929279e-03 3.567065897374719144e-03
5.176480459180657356e-02 5.932692415782577200e+02 1.246617127571073708e-03 7.500433322829362995e-03 2.984875503712811160e-03
5.302736080136282587e-02 6.063646443466869869e+02 3.239338789591368443e-03 1.115799137848587363e-02 2.019927348324466847e-03
5.428991701091909206e-02 5.779639483095493233e+02 4.476781085575728784e-03 1.280830249432365724e-02 1.203309398073663505e-03
5.555247322047535130e-02 4.938444923042071650e+02 5.454396880246921604e-03 1.449736263290536675e-02 6.499930194267601906e-04
5.681502943003160361e-02 3.857715348882265971e+02 7.141872254176860613e-03 1.324518861725552249e-02 4.723817508899838882e-04
5.807758563958786285e-02 2.709491598110483324e+02 8.474327786279305802e-03 9.009164794349613925e-03 4.576099090737803803e-04
5.934014184914412904e-02 1.858673704917342775e+02 8.389446128245402201e-03 5.058589259844782464e-03 5.943905189657309367e-04
6.060269805870036747e-02 1.352070203883432384e+02 6.868942371927028515e-03 3.709380025934384817e-03 8.600365260005672164e-04
6.186525426825662671e-02 1.047604507947914669e+02 4.445471310451710664e-03 3.468611156608268371e-03 1.294618580236329020e-03
6.312781047781289290e-02 8.638194705595883249e+01 2.717587547323389776e-03 3.163328387907586667e-03 1.566234739023082646e-03
6.439036668736916602e-02 7.410059274996247325e+01 1.860863416153099754e-03 2.871365941791117603e-03 1.671121465589709820e-03
6.565292289692541139e-02 6.469712636873420308e+01 1.408376579859092195e-03 2.586223877926411164e-03 1.774067655242046867e-03
6.691547910648167063e-02 5.518914162647284627e+01 1.117030919880487730e-03 2.369894227255670439e-03 1.826552607186994210e-03
6.817803531603792988e-02 4.682881972760419842e+01 9.042753042075498413e-04 2.191246948502325719e-03 1.842813404692859088e-03
6.944059152559418913e-02 3.874434037976119782e+01 6.896750407101695556e-04 2.024600453655476563e-03 1.958868461765492924e-03
7.070314773515043449e-02 3.184235290913747107e+01 5.296585570833999349e-04 1.839456843098278421e-03 2.009314513284621295e-03
7.196570394470670762e-02 2.641170609199906139e+01 3.887699605997446770e-04 1.612868871475095153e-03 2.065236559361796273e-03
7.322826015426296686e-02 2.208706344947731282e+01 2.514077986534386171e-04 1.299967825257204767e-03 2.183680083681218981e-03
7.449081636381921223e-02 1.863828510880271949e+01 1.606739695960456894e-04 1.000410297629330007e-03 2.222856747357889601e-03
7.575337257337547148e-02 1.575395832155615672e+01 1.020963523373832069e-04 7.464994008695045521e-04 2.449270355024874002e-03
7.701592878293171685e-02 1.328748821060174556e+01 6.274582296826627091e-05 5.283644125737958991e-04 2.557023145982028831e-03
7.827848499248798997e-02 1.129178486462432218e+01 3.770205895444881842e-05 3.598117565290126409e-04 2.654577923941761619e-03
7.954104120204424921e-02 9.651496822267368714e+00 3.121635350904192522e-05 2.326915359935908861e-04 2.826830646118794980e-03
8.080359741160049458e-02 8.177893821001633867e+00 2.956745200922690923e-05 1.732836478453457160e-04 3.079013117264270145e-03
